CustomerID,Age,Gender,Income,Occupation,ShoppingFrequency,AverageTransactionValue,FavoriteProductType,VisitTime,PaymentMethod,CustomerFeedback,LoyaltyProgramParticipation,PurchaseHistory,AnnualExpenditure,MallStayDuration,ResidentialArea,Cluster
CUST1824,57,Male,24472,Engineer,9,294.57,Groceries,Morning,Cash,Very Satisfied,No,Groceries,65696,33,Urban,4
CUST1825,33,Male,67119,Engineer,14,181.34,Groceries,Evening,Cash,Very Dissatisfied,No,Groceries,97976,76,Suburban,4
CUST1826,44,Female,169161,Doctor,15,260.98,Groceries,Morning,Mobile Wallet,Satisfied,Yes,Mixed,56512,85,Urban,6
CUST1827,52,Female,187516,Teacher,4,406.94,Beauty,Morning,Credit Card,Neutral,Yes,Fashion,65116,34,Rural,6
CUST1828,25,Female,132065,Freelancer,9,147.96,Beauty,Morning,Mobile Wallet,Very Satisfied,No,Groceries,78884,127,Rural,2
CUST1829,66,Male,192043,Freelancer,5,496.2,Beauty,Afternoon,Credit Card,Neutral,Yes,Mixed,81598,75,Rural,6
CUST1830,51,Male,93921,Doctor,7,461.29,Beauty,Evening,Credit Card,Satisfied,Yes,Groceries,16627,79,Suburban,5
CUST1831,40,Female,186923,Teacher,4,222.23,Fashion,Evening,Mobile Wallet,Dissatisfied,Yes,Groceries,72241,93,Rural,6
CUST1832,30,Male,45415,Manager,12,211.05,Beauty,Afternoon,Credit Card,Very Dissatisfied,No,Mixed,64010,152,Urban,4
CUST1833,51,Male,178509,Freelancer,12,248.57,Electronics,Morning,Cash,Very Satisfied,No,Fashion,87291,106,Suburban,6
CUST1834,64,Female,84485,Manager,8,195.26,Beauty,Evening,Cash,Neutral,No,Groceries,6783,72,Urban,5
CUST1835,27,Male,96284,Student,7,430.69,Electronics,Morning,Mobile Wallet,Very Dissatisfied,No,Groceries,62448,62,Rural,0
CUST1836,70,Female,167833,Manager,5,258.44,Electronics,Evening,Cash,Very Satisfied,Yes,Groceries,88770,126,Suburban,6
CUST1837,22,Male,174728,Teacher,7,159.57,Beauty,Afternoon,Credit Card,Neutral,No,Groceries,8832,163,Rural,3
CUST1838,48,Male,172529,Manager,1,484.59,Beauty,Evening,Cash,Neutral,Yes,Fashion,5536,172,Rural,3
CUST1839,70,Male,153080,Engineer,15,439.96,Fashion,Morning,Cash,Very Satisfied,Yes,Electronics,50199,154,Suburban,6
CUST1840,31,Female,90587,Manager,2,272.0,Electronics,Evening,Credit Card,Very Satisfied,Yes,Electronics,1295,55,Urban,5
CUST1841,21,Male,132207,Doctor,9,186.58,Electronics,Evening,Cash,Neutral,No,Electronics,31965,43,Suburban,7
CUST1842,65,Female,114041,Freelancer,1,32.0,Fashion,Afternoon,Credit Card,Very Satisfied,Yes,Groceries,44309,41,Rural,0
CUST1843,69,Female,163767,Doctor,7,119.97,Groceries,Evening,Cash,Satisfied,Yes,Mixed,99235,96,Rural,6
CUST1844,56,Male,75687,Teacher,7,145.6,Fashion,Afternoon,Debit Card,Neutral,No,Mixed,60235,86,Suburban,4
CUST1845,31,Female,114940,Doctor,2,378.94,Electronics,Evening,Credit Card,Satisfied,No,Electronics,49750,173,Urban,0
CUST1846,56,Female,135877,Student,12,413.74,Electronics,Morning,Credit Card,Neutral,No,Groceries,61970,82,Suburban,0
CUST1847,62,Male,43463,Engineer,14,251.6,Groceries,Morning,Debit Card,Dissatisfied,Yes,Groceries,37584,75,Rural,1
CUST1848,42,Female,166545,Teacher,5,447.95,Beauty,Afternoon,Cash,Very Satisfied,No,Groceries,20097,33,Suburban,3
CUST1849,52,Female,53142,Student,9,175.88,Groceries,Morning,Credit Card,Very Satisfied,No,Fashion,59136,126,Rural,4
CUST1850,41,Male,89295,Engineer,5,247.59,Beauty,Evening,Debit Card,Neutral,Yes,Groceries,91080,100,Urban,2
CUST1851,67,Female,153197,Engineer,15,255.92,Fashion,Morning,Credit Card,Very Dissatisfied,No,Electronics,48312,179,Urban,7
CUST1852,60,Male,90727,Doctor,10,159.56,Beauty,Morning,Cash,Satisfied,Yes,Fashion,32231,56,Suburban,5
CUST1853,30,Male,157899,Doctor,12,233.69,Fashion,Morning,Debit Card,Neutral,No,Groceries,4861,142,Rural,7
CUST1854,48,Male,130917,Manager,13,390.16,Beauty,Evening,Debit Card,Neutral,No,Mixed,29199,180,Urban,7
CUST1855,52,Male,171264,Student,10,136.64,Electronics,Afternoon,Debit Card,Very Dissatisfied,Yes,Electronics,43976,59,Rural,3
CUST1856,53,Male,119436,Manager,11,392.07,Fashion,Morning,Debit Card,Neutral,No,Groceries,68308,172,Urban,2
CUST1857,24,Female,62202,Engineer,1,184.31,Groceries,Afternoon,Mobile Wallet,Very Satisfied,Yes,Electronics,64185,96,Suburban,4
CUST1858,49,Female,61595,Freelancer,9,399.54,Technology,Afternoon,Mobile Wallet,Satisfied,Yes,Fashion,23623,175,Rural,5
CUST1859,44,Male,55165,Teacher,4,460.45,Technology,Afternoon,Debit Card,Very Dissatisfied,Yes,Mixed,69328,178,Urban,4
CUST1860,30,Male,53368,Freelancer,13,464.8,Beauty,Evening,Mobile Wallet,Very Dissatisfied,Yes,Mixed,98758,121,Rural,4
CUST1861,18,Male,41193,Student,5,195.29,Electronics,Morning,Mobile Wallet,Very Satisfied,Yes,Mixed,74434,53,Rural,4
CUST1862,18,Male,129749,Doctor,3,474.22,Technology,Afternoon,Mobile Wallet,Neutral,Yes,Electronics,37152,98,Urban,0
CUST1863,22,Male,163800,Manager,12,388.57,Technology,Evening,Debit Card,Dissatisfied,Yes,Mixed,99421,180,Rural,6
CUST1864,22,Male,133231,Manager,4,72.87,Beauty,Evening,Debit Card,Very Satisfied,Yes,Groceries,81235,61,Rural,2
CUST1865,46,Female,20867,Freelancer,1,239.95,Technology,Evening,Cash,Dissatisfied,Yes,Groceries,33300,147,Urban,1
CUST1866,37,Male,195745,Manager,9,462.89,Technology,Afternoon,Debit Card,Satisfied,Yes,Groceries,84454,39,Rural,6
CUST1867,20,Male,30043,Manager,6,347.23,Beauty,Morning,Debit Card,Very Dissatisfied,Yes,Fashion,94347,87,Urban,4
CUST1868,24,Male,74465,Student,12,137.61,Beauty,Afternoon,Credit Card,Satisfied,Yes,Mixed,60090,98,Rural,4
CUST1869,47,Female,150731,Teacher,11,292.77,Fashion,Evening,Mobile Wallet,Very Satisfied,No,Mixed,61124,64,Urban,6
CUST1870,34,Male,97398,Doctor,8,494.51,Fashion,Evening,Debit Card,Very Dissatisfied,No,Electronics,51330,96,Suburban,0
CUST1871,46,Female,119503,Doctor,3,113.21,Fashion,Evening,Mobile Wallet,Very Satisfied,Yes,Fashion,53829,42,Rural,0
CUST1872,44,Male,59351,Doctor,8,246.26,Technology,Morning,Credit Card,Very Dissatisfied,No,Electronics,39205,131,Suburban,1
CUST1873,58,Male,192067,Doctor,13,397.36,Beauty,Afternoon,Credit Card,Very Dissatisfied,No,Fashion,73232,175,Suburban,6
CUST1874,20,Female,129315,Doctor,3,363.53,Technology,Evening,Credit Card,Dissatisfied,Yes,Electronics,9379,81,Urban,7
CUST1875,22,Male,191838,Teacher,9,210.41,Electronics,Morning,Debit Card,Neutral,No,Electronics,30285,160,Urban,3
CUST1876,28,Male,26948,Doctor,10,316.21,Groceries,Afternoon,Credit Card,Very Dissatisfied,No,Groceries,41550,106,Rural,1
CUST1877,61,Male,27600,Engineer,12,422.32,Groceries,Morning,Credit Card,Satisfied,Yes,Fashion,94706,60,Suburban,4
CUST1878,46,Male,28766,Student,15,444.82,Groceries,Morning,Cash,Neutral,No,Groceries,17579,64,Suburban,1
CUST1879,36,Male,44238,Student,10,208.02,Beauty,Afternoon,Credit Card,Satisfied,No,Fashion,79130,87,Urban,4
CUST1880,34,Male,162931,Manager,9,280.56,Technology,Afternoon,Mobile Wallet,Very Dissatisfied,No,Groceries,54885,73,Suburban,6
CUST1881,48,Male,199740,Engineer,2,345.79,Electronics,Evening,Credit Card,Dissatisfied,Yes,Groceries,38227,154,Suburban,3
CUST1882,68,Male,168302,Doctor,7,65.01,Electronics,Afternoon,Cash,Satisfied,Yes,Mixed,38279,105,Rural,3
CUST1883,28,Female,45433,Teacher,6,483.66,Beauty,Morning,Debit Card,Dissatisfied,No,Groceries,22763,157,Urban,1
CUST1884,53,Female,115261,Freelancer,11,481.32,Technology,Afternoon,Mobile Wallet,Dissatisfied,Yes,Mixed,93152,53,Urban,2
CUST1885,68,Female,126821,Student,15,433.98,Technology,Afternoon,Mobile Wallet,Neutral,Yes,Groceries,41652,63,Suburban,0
CUST1886,49,Female,89486,Engineer,14,268.35,Fashion,Morning,Mobile Wallet,Very Dissatisfied,No,Mixed,73971,113,Suburban,2
CUST1887,48,Female,109484,Freelancer,3,48.54,Fashion,Morning,Credit Card,Neutral,Yes,Fashion,69948,76,Suburban,2
CUST1888,54,Male,164900,Manager,10,467.03,Technology,Afternoon,Debit Card,Very Satisfied,No,Electronics,23733,177,Rural,3
CUST1889,32,Male,155481,Teacher,5,409.12,Fashion,Evening,Mobile Wallet,Very Dissatisfied,Yes,Mixed,81453,114,Urban,6
CUST1890,41,Male,155310,Engineer,2,67.32,Technology,Evening,Cash,Very Dissatisfied,No,Electronics,26963,31,Rural,7
CUST1891,47,Male,177636,Manager,5,200.86,Groceries,Evening,Credit Card,Very Dissatisfied,No,Electronics,48624,174,Urban,3
CUST1892,70,Female,37677,Doctor,4,301.7,Groceries,Evening,Credit Card,Very Satisfied,Yes,Fashion,18580,54,Urban,1
CUST1893,45,Male,72341,Freelancer,7,242.01,Technology,Afternoon,Credit Card,Very Dissatisfied,Yes,Groceries,98736,157,Suburban,4
CUST1894,57,Male,134767,Manager,4,35.84,Fashion,Afternoon,Cash,Neutral,No,Groceries,34185,58,Suburban,7
CUST1895,41,Male,49982,Engineer,4,339.51,Beauty,Evening,Debit Card,Satisfied,No,Electronics,10494,129,Urban,1
CUST1896,32,Female,83910,Doctor,5,320.51,Groceries,Morning,Mobile Wallet,Satisfied,No,Fashion,66383,178,Suburban,4
CUST1897,33,Female,171284,Engineer,3,335.7,Beauty,Afternoon,Credit Card,Satisfied,Yes,Electronics,54657,47,Urban,6
CUST1898,31,Female,188871,Freelancer,10,279.44,Electronics,Evening,Mobile Wallet,Very Satisfied,Yes,Fashion,39505,56,Rural,3
CUST1899,68,Male,107821,Engineer,7,416.49,Electronics,Evening,Mobile Wallet,Very Satisfied,Yes,Mixed,5104,137,Rural,5
CUST1900,52,Female,70759,Student,12,432.45,Beauty,Evening,Cash,Satisfied,No,Electronics,49331,137,Rural,5
CUST1901,23,Female,38949,Manager,15,87.49,Groceries,Evening,Cash,Neutral,No,Groceries,97393,160,Suburban,4
CUST1902,37,Male,131526,Freelancer,10,44.27,Technology,Evening,Cash,Satisfied,Yes,Mixed,52291,166,Urban,0
CUST1903,34,Female,77166,Freelancer,14,108.1,Electronics,Evening,Mobile Wallet,Very Dissatisfied,Yes,Groceries,41839,142,Urban,5
CUST1904,39,Female,68569,Freelancer,13,396.55,Fashion,Morning,Cash,Very Dissatisfied,No,Fashion,11826,154,Urban,5
CUST1905,65,Female,193370,Engineer,6,181.58,Electronics,Evening,Cash,Satisfied,Yes,Mixed,3912,180,Urban,3
CUST1906,39,Female,189356,Manager,7,164.58,Groceries,Afternoon,Cash,Dissatisfied,No,Fashion,35837,145,Suburban,3
CUST1907,57,Female,69624,Freelancer,13,231.91,Beauty,Afternoon,Mobile Wallet,Satisfied,Yes,Groceries,25713,60,Urban,5
CUST1908,35,Female,159038,Manager,11,82.33,Beauty,Afternoon,Debit Card,Satisfied,No,Electronics,17370,41,Suburban,7
CUST1909,21,Male,124642,Doctor,10,105.63,Electronics,Morning,Cash,Satisfied,Yes,Electronics,48752,162,Suburban,0
CUST1910,27,Male,50384,Student,15,37.58,Beauty,Morning,Cash,Neutral,No,Fashion,59895,31,Suburban,4
CUST1911,53,Female,194984,Freelancer,13,220.71,Fashion,Afternoon,Debit Card,Very Satisfied,Yes,Fashion,57072,127,Urban,3
CUST1912,35,Female,80791,Freelancer,6,226.07,Groceries,Afternoon,Credit Card,Very Satisfied,No,Fashion,55125,148,Suburban,5
CUST1913,51,Male,97711,Manager,1,137.48,Fashion,Evening,Credit Card,Very Dissatisfied,No,Mixed,67501,146,Rural,2
CUST1914,24,Male,43211,Manager,8,297.66,Fashion,Afternoon,Credit Card,Dissatisfied,Yes,Mixed,40324,71,Rural,1
CUST1915,39,Male,125739,Student,4,149.15,Beauty,Morning,Credit Card,Satisfied,Yes,Fashion,37008,96,Urban,0
CUST1916,50,Female,165933,Teacher,6,374.32,Beauty,Afternoon,Cash,Dissatisfied,Yes,Mixed,83952,59,Rural,6
CUST1917,35,Male,76169,Manager,9,385.9,Technology,Evening,Cash,Satisfied,Yes,Electronics,85536,86,Rural,4
CUST1918,19,Male,122006,Student,11,171.2,Groceries,Afternoon,Mobile Wallet,Very Dissatisfied,Yes,Fashion,56425,171,Suburban,0
CUST1919,50,Female,147907,Teacher,2,283.34,Technology,Evening,Credit Card,Dissatisfied,Yes,Mixed,60539,152,Rural,6
CUST1920,57,Female,48258,Engineer,5,260.46,Beauty,Morning,Credit Card,Satisfied,No,Fashion,36224,123,Suburban,1
CUST1921,31,Female,156364,Freelancer,15,282.82,Beauty,Morning,Mobile Wallet,Very Satisfied,No,Fashion,52460,120,Urban,6
CUST1922,62,Female,59941,Teacher,14,409.25,Beauty,Evening,Debit Card,Satisfied,Yes,Mixed,73377,78,Suburban,4
CUST1923,53,Male,44475,Freelancer,15,228.63,Fashion,Morning,Cash,Dissatisfied,No,Mixed,82665,138,Suburban,4
CUST1924,33,Female,38111,Teacher,10,74.31,Groceries,Morning,Cash,Satisfied,Yes,Electronics,30767,178,Suburban,1
CUST1925,66,Female,64523,Engineer,11,57.77,Groceries,Morning,Credit Card,Very Satisfied,Yes,Mixed,41861,71,Urban,5
CUST1926,37,Male,197110,Student,3,258.18,Fashion,Evening,Cash,Dissatisfied,No,Electronics,8790,162,Urban,3
CUST1927,33,Male,97652,Freelancer,8,342.64,Electronics,Morning,Mobile Wallet,Neutral,Yes,Groceries,29746,145,Urban,5
CUST1928,63,Male,159852,Teacher,8,426.26,Electronics,Afternoon,Debit Card,Very Satisfied,Yes,Groceries,21469,35,Suburban,7
CUST1929,44,Female,61111,Freelancer,2,438.81,Technology,Afternoon,Debit Card,Satisfied,No,Groceries,23160,72,Suburban,5
CUST1930,70,Female,98640,Student,2,173.83,Beauty,Afternoon,Cash,Dissatisfied,Yes,Mixed,46743,34,Urban,0
CUST1931,20,Female,101279,Teacher,9,129.14,Electronics,Evening,Debit Card,Very Dissatisfied,Yes,Fashion,53513,69,Rural,0
CUST1932,25,Male,63225,Manager,6,279.53,Beauty,Afternoon,Debit Card,Very Dissatisfied,Yes,Groceries,5309,158,Urban,5
CUST1933,69,Female,199719,Manager,2,301.32,Technology,Afternoon,Mobile Wallet,Dissatisfied,Yes,Mixed,24774,147,Urban,3
CUST1934,24,Male,118864,Freelancer,14,346.88,Electronics,Afternoon,Credit Card,Very Satisfied,No,Groceries,39282,142,Rural,0
CUST1935,54,Male,63875,Teacher,2,463.39,Groceries,Evening,Cash,Dissatisfied,Yes,Fashion,56276,175,Urban,4
CUST1936,44,Female,24899,Manager,14,123.34,Groceries,Morning,Debit Card,Very Dissatisfied,Yes,Electronics,36709,171,Suburban,1
CUST1937,55,Female,61734,Manager,9,187.84,Electronics,Afternoon,Debit Card,Satisfied,Yes,Mixed,28806,142,Urban,5
CUST1938,35,Female,165618,Freelancer,15,313.08,Beauty,Evening,Debit Card,Dissatisfied,No,Fashion,44634,122,Suburban,3
CUST1939,42,Female,104482,Doctor,15,294.0,Beauty,Afternoon,Debit Card,Very Dissatisfied,Yes,Fashion,9703,89,Urban,5
CUST1940,62,Female,37348,Doctor,8,86.19,Electronics,Evening,Debit Card,Dissatisfied,No,Electronics,74237,52,Urban,4
CUST1941,29,Female,164091,Doctor,6,494.13,Groceries,Evening,Cash,Dissatisfied,Yes,Fashion,1524,80,Rural,7
CUST1942,29,Male,163586,Engineer,5,454.61,Beauty,Evening,Mobile Wallet,Very Dissatisfied,Yes,Electronics,58009,41,Urban,6
CUST1943,57,Female,123960,Teacher,11,356.53,Beauty,Afternoon,Credit Card,Satisfied,No,Electronics,95119,46,Suburban,2
CUST1944,38,Male,57819,Doctor,7,239.6,Technology,Morning,Debit Card,Very Dissatisfied,No,Fashion,89077,61,Rural,4
CUST1945,46,Male,67318,Engineer,6,58.81,Technology,Evening,Cash,Dissatisfied,Yes,Mixed,72008,152,Suburban,4
CUST1946,67,Male,82143,Doctor,5,76.33,Beauty,Evening,Mobile Wallet,Dissatisfied,No,Groceries,43988,68,Rural,5
CUST1947,52,Male,34452,Student,6,44.77,Beauty,Morning,Mobile Wallet,Dissatisfied,No,Fashion,41100,169,Urban,1
CUST1948,36,Male,187316,Freelancer,11,420.35,Technology,Evening,Cash,Very Satisfied,No,Fashion,31439,48,Suburban,3
CUST1949,21,Female,150279,Teacher,1,272.37,Fashion,Morning,Debit Card,Neutral,No,Electronics,30719,180,Suburban,7
CUST1950,66,Male,161460,Teacher,10,169.12,Electronics,Morning,Cash,Very Dissatisfied,No,Electronics,55341,112,Urban,6
CUST1951,50,Female,179051,Freelancer,2,292.69,Groceries,Afternoon,Mobile Wallet,Satisfied,No,Fashion,18394,90,Urban,3
CUST1952,24,Female,175301,Engineer,14,198.62,Technology,Evening,Mobile Wallet,Dissatisfied,Yes,Groceries,66259,123,Suburban,6
CUST1953,67,Male,156813,Manager,13,30.68,Technology,Afternoon,Credit Card,Very Satisfied,No,Fashion,17978,99,Rural,7
CUST1954,42,Male,51109,Freelancer,9,346.29,Fashion,Morning,Credit Card,Satisfied,Yes,Electronics,29229,156,Suburban,1
CUST1955,55,Female,161143,Student,1,73.28,Groceries,Evening,Debit Card,Satisfied,Yes,Mixed,31969,106,Suburban,3
CUST1956,67,Female,52472,Student,15,287.79,Beauty,Morning,Mobile Wallet,Dissatisfied,Yes,Groceries,4029,176,Rural,1
CUST1957,69,Female,119448,Teacher,13,176.37,Electronics,Afternoon,Debit Card,Very Dissatisfied,No,Mixed,21944,87,Rural,7
CUST1958,63,Male,142490,Teacher,6,418.2,Technology,Morning,Debit Card,Neutral,No,Fashion,50683,176,Suburban,0
CUST1959,58,Female,177632,Doctor,10,155.23,Beauty,Evening,Debit Card,Dissatisfied,No,Mixed,88626,172,Urban,6
CUST1960,59,Female,140724,Manager,13,481.45,Electronics,Morning,Mobile Wallet,Satisfied,No,Fashion,22674,44,Urban,7
CUST1961,35,Female,118732,Engineer,2,133.81,Fashion,Afternoon,Mobile Wallet,Neutral,Yes,Mixed,38912,36,Rural,0
CUST1962,53,Male,83692,Teacher,7,445.32,Fashion,Evening,Debit Card,Neutral,Yes,Electronics,31652,81,Rural,5
CUST1963,54,Male,131480,Engineer,12,129.01,Fashion,Afternoon,Mobile Wallet,Satisfied,No,Electronics,24875,138,Urban,7
CUST1964,20,Male,22299,Doctor,14,106.22,Fashion,Afternoon,Cash,Dissatisfied,No,Mixed,51655,70,Urban,1
CUST1965,66,Male,134841,Engineer,3,384.23,Beauty,Evening,Cash,Satisfied,Yes,Groceries,98880,91,Urban,2
CUST1966,63,Female,26373,Freelancer,7,159.33,Groceries,Morning,Debit Card,Very Dissatisfied,Yes,Fashion,16012,71,Suburban,1
CUST1967,24,Female,68326,Manager,6,191.25,Technology,Afternoon,Debit Card,Satisfied,Yes,Electronics,76551,138,Rural,4
CUST1968,52,Male,190385,Freelancer,2,379.0,Groceries,Afternoon,Cash,Very Dissatisfied,No,Groceries,95059,139,Rural,6
CUST1969,56,Male,42164,Teacher,4,307.8,Fashion,Afternoon,Debit Card,Dissatisfied,Yes,Fashion,95274,40,Urban,4
CUST1970,68,Female,44572,Doctor,12,81.98,Groceries,Evening,Mobile Wallet,Very Satisfied,Yes,Electronics,21053,81,Suburban,1
CUST1971,64,Female,76474,Freelancer,15,413.31,Beauty,Afternoon,Mobile Wallet,Very Dissatisfied,Yes,Fashion,57086,38,Urban,4
CUST1972,42,Female,107698,Teacher,3,341.27,Beauty,Evening,Mobile Wallet,Very Satisfied,No,Groceries,94726,77,Rural,2
CUST1973,55,Female,50383,Freelancer,13,28.5,Beauty,Morning,Debit Card,Dissatisfied,Yes,Fashion,53451,177,Suburban,4
CUST1974,41,Male,174687,Teacher,9,45.36,Groceries,Evening,Cash,Neutral,No,Fashion,76501,152,Suburban,6
CUST1975,36,Female,83561,Student,8,392.21,Technology,Evening,Cash,Very Dissatisfied,No,Electronics,69808,142,Urban,4
CUST1976,26,Male,160084,Doctor,7,436.78,Beauty,Morning,Cash,Very Dissatisfied,Yes,Mixed,47412,73,Suburban,3
CUST1977,19,Female,121587,Freelancer,11,399.18,Groceries,Evening,Debit Card,Very Dissatisfied,Yes,Groceries,88405,75,Urban,2
CUST1978,26,Male,124952,Teacher,5,131.79,Beauty,Afternoon,Cash,Very Dissatisfied,Yes,Fashion,79183,70,Suburban,2
CUST1979,59,Female,102281,Doctor,6,191.11,Fashion,Morning,Credit Card,Neutral,Yes,Fashion,27950,97,Suburban,5
CUST1980,49,Female,40856,Freelancer,9,287.86,Beauty,Morning,Cash,Neutral,No,Fashion,86549,101,Suburban,4
CUST1981,21,Female,51104,Teacher,4,194.87,Beauty,Afternoon,Credit Card,Very Dissatisfied,No,Fashion,54270,108,Rural,4
CUST1982,58,Female,198887,Doctor,4,288.63,Beauty,Afternoon,Credit Card,Very Satisfied,Yes,Electronics,10777,136,Suburban,3
CUST1983,25,Male,176589,Teacher,6,99.79,Electronics,Afternoon,Cash,Dissatisfied,No,Mixed,78082,50,Rural,6
CUST1984,43,Female,98449,Student,9,40.06,Groceries,Morning,Mobile Wallet,Very Satisfied,Yes,Electronics,4474,54,Rural,5
CUST1985,47,Male,121913,Doctor,1,368.45,Fashion,Morning,Cash,Satisfied,No,Mixed,67781,82,Suburban,2
CUST1986,31,Male,192956,Engineer,1,442.02,Fashion,Morning,Credit Card,Satisfied,No,Electronics,71603,34,Suburban,6
CUST1987,36,Male,62023,Freelancer,5,458.81,Electronics,Evening,Cash,Very Satisfied,Yes,Groceries,92103,126,Suburban,4
CUST1988,22,Female,157529,Engineer,10,316.19,Fashion,Evening,Cash,Very Dissatisfied,No,Electronics,82692,83,Rural,6
CUST1989,40,Male,156525,Engineer,8,169.37,Beauty,Afternoon,Mobile Wallet,Satisfied,No,Groceries,65438,174,Rural,6
CUST1990,48,Male,166267,Doctor,14,490.15,Beauty,Afternoon,Credit Card,Satisfied,No,Mixed,44184,149,Rural,3
CUST1991,40,Male,47770,Student,3,209.77,Technology,Afternoon,Credit Card,Very Dissatisfied,Yes,Groceries,86549,110,Rural,4
CUST1992,56,Male,128538,Teacher,7,323.02,Beauty,Afternoon,Debit Card,Dissatisfied,No,Electronics,49868,46,Urban,0
CUST1993,31,Female,23627,Student,3,370.36,Technology,Evening,Credit Card,Neutral,No,Electronics,15899,115,Rural,1
CUST1994,62,Female,136972,Freelancer,8,181.19,Technology,Evening,Mobile Wallet,Very Satisfied,Yes,Electronics,17860,83,Urban,7
CUST1995,58,Male,59696,Student,7,385.17,Groceries,Evening,Credit Card,Very Dissatisfied,No,Mixed,23653,95,Suburban,5
CUST1996,55,Female,25099,Freelancer,8,108.34,Electronics,Morning,Credit Card,Neutral,No,Fashion,40145,69,Rural,1
CUST1997,62,Female,84534,Student,12,109.8,Technology,Morning,Credit Card,Very Satisfied,No,Groceries,11934,101,Rural,5
CUST1998,64,Male,49362,Freelancer,5,449.76,Electronics,Morning,Credit Card,Neutral,Yes,Electronics,36110,56,Suburban,1
CUST1999,55,Female,130315,Teacher,9,165.82,Technology,Afternoon,Credit Card,Dissatisfied,No,Groceries,36154,120,Suburban,0
